id,song,artist,album,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,genres,release date,artist popularity,track popularity
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,DAMN.,2017.04.14,0.637,0.514,1,-6.763,1,0.365,0.0047,0,0.094,0.402,139.931,4,"['hip hop', 'pop rap', 'rap', 'west coast rap']",4/14/17,87,80
06FCvd7rrRcF3DdvWH5Isp,LUST.,Kendrick Lamar,DAMN.,2017.04.14,0.651,0.562,3,-9.431,0,0.515,0.198,0,0.108,0.581,94.011,4,"['hip hop', 'pop rap', 'rap', 'west coast rap']",4/14/17,87,66
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,Kendrick Lamar,DAMN.,2017.04.14,0.798,0.582,10,-7.38,1,0.103,0.29,0,0.153,0.766,126.075,4,"['hip hop', 'pop rap', 'rap', 'west coast rap']",4/14/17,87,81
5isZ6aoql0jYp6HyjpQJ3z,Damage Done,Moderat,II,2017.04.16,0.301,0.309,11,-16.372,0,0.0407,0.778,0.768,0.128,0.0702,107.634,4,"['alternative dance', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",8/5/13,56,26
4dulEXi0zsqdcPFk05D9Yl,Wastin' Time,The Shoes,Crack My Bones,2017.04.16,0.575,0.596,8,-10.394,1,0.0577,0.0595,0.425,0.112,0.0731,115.86,4,"['electrofox', 'french indie pop', 'french indietronica', 'new rave']",5/12/15,37,28
2BXqkdNexSZDk9tD6frccY,A都市の秋,Lamp,ゆめ,2017.04.16,0.574,0.506,9,-7.578,0,0.0345,0.733,0,0.106,0.596,111.118,4,"['j-ambient', 'j-dance', 'japanese city pop', 'shibuya-kei']",2/5/14,34,37
5yyJr6cv3cObSAioXR8h8X,Comes And Goes,HYUKOH,22,2017.04.16,0.747,0.725,6,-6.249,0,0.0388,0.0972,0,0.106,0.664,119.887,4,"['k-indie', 'k-pop', 'korean pop']",5/28/15,53,52
2db8wgrYwXl09iDI5BWYpy,3 Minutes Of,Moderat,Moderat,2017.04.17,0.36,0.534,6,-13.702,0,0.0691,0.384,0.94,0.546,0.0359,137.044,4,"['alternative dance', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",5/11/09,56,33
1ZBkR2W1rHhoKJIWbcfaaD,Take Me Somewhere Nice,Mogwai,Rock Action,2017.04.18,0.489,0.56,2,-8.801,1,0.0293,0.395,0.339,0.15,0.0727,124.264,3,['post rock'],4/30/01,53,51
1Y2AAZVrm22D1wZXemkDNw,Olivia,Shigeto,No Better Time Than Now,2017.04.18,0.3,0.672,11,-10.75,0,0.0795,0.541,0.247,0.0699,0.184,137.508,3,"['bass music', 'future garage', 'indie jazz', 'indietronica', 'intelligent dance music', 'microhouse', 'ninja', 'wonky']",8/19/13,42,27
6SEolIp22t0DzeBfCBo3hr,Vibin' Out with (((O))),FKJ,French Kiwi Juice,2017.04.18,0.41,0.169,3,-11.422,1,0.0485,0.847,0.00327,0.117,0.208,89.494,4,['filter house'],3/3/17,64,64
1x0OUPKa4Rcj1jCoLI66bZ,Penthouse Cloud,The Internet,Ego Death,2017.04.18,0.503,0.416,8,-11.5,1,0.0721,0.426,0.0166,0.164,0.266,88.9,4,"['escape room', 'hip hop', 'indie r&b', 'neo soul', 'r&b']",6/26/15,63,50
5kc6erfW0v4PtsBtRJpf0Z,Skyline,FKJ,French Kiwi Juice,2017.04.18,0.697,0.433,7,-9.822,0,0.052,0.614,0.042,0.0901,0.266,148.087,4,['filter house'],3/3/17,64,60
1LfWibYjk0TD8YNPtzym9A,33 “GOD”,Bon Iver,"22, A Million",2017.04.18,0.52,0.389,4,-10.476,1,0.0403,0.83,0.0265,0.0937,0.326,133.113,4,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'melancholia', 'slow core', 'stomp and holler']",9/30/16,70,62
4LWxX8IHmlT5qVpJHKDA5r,Sleeping Limbs,From Indian Lakes,Absent Sounds,2017.04.18,0.572,0.723,3,-8.623,0,0.0283,0.0241,0.0132,0.117,0.733,145.984,3,"['alternative emo', 'dreamo', 'progressive post-hardcore']",10/7/14,44,32
29yXMFKIrY1fFY4DYBVZCu,Life In a Glasshouse,Radiohead,Amnesiac,2017.04.19,0.168,0.397,7,-7.619,0,0.0323,0.731,0.0378,0.116,0.0497,84.393,4,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']",3/12/01,74,47
3llljMXzvl3e5plO8NgR6e,Video,Blossom,Wavves,2017.04.19,0.536,0.611,1,-6.903,0,0.102,0.717,0.000389,0.105,0.358,121.356,3,[],2/19/16,33,17
22vU1n5k6pOuY6VOnQo3oz,Paradise,Rex Orange County,Bcos U Will Never B Free,2017.04.19,0.755,0.527,5,-14.475,1,0.0656,0.0881,0.00653,0.202,0.362,107.729,4,['indie r&b'],11/7/16,73,60
2sYZE0GabImJgsFzz9cUSr,Extra Radio Track,Lamp Sound Studio,White X White,2017.04.19,0.567,0.381,2,-18.366,1,0.528,0.89,2.91E-06,0.174,0.498,119.56,4,[],12/28/08,0,0
4YUn3JcLZYdlLE1qgay3wg,Spark,Hiromi,Spark,2017.04.19,0.387,0.748,0,-11.699,1,0.0359,0.204,0.895,0.0859,0.541,125.156,4,"['contemporary jazz', 'contemporary post-bop', 'japanese jazz', 'jazz electric bass', 'jazz fusion']",4/1/16,39,27
3WwGTjkbZTQqyirs5L6fGo,The Well,Campdogzz,Riders in the Hills of Dying Heaven,2017.04.19,0.758,0.644,2,-7.756,1,0.0365,0.0601,0.00174,0.129,0.77,136.013,4,[],7/13/15,29,43
1QYpYXj7uPYa0obpLF0HFW,MICHIGAN,BROCKHAMPTON,ALL-AMERICAN TRASH,2017.04.20,0.695,0.394,7,-11.703,1,0.0639,0.396,8.59E-05,0.103,0.196,139.054,4,"['boy band', 'hip hop', 'indie r&b', 'rap']",4/11/16,73,58
2Ao6tuwPEgKbTRhNw5DUZ1,Cynicism,Nana Grizol,Ruth,2017.04.20,0.364,0.0946,4,-16.25,1,0.0307,0.888,0.000765,0.102,0.22,101.085,4,"['anti-folk', 'athens indie', 'e6fi', 'folk punk', 'indie punk', 'lo-fi', 'stomp and holler']",2010,38,45
0620OecAlwJQxWieRW4L9s,Bless the Telephone,Labi Siffre,The Singer & The Song,2017.04.20,0.567,0.175,2,-17.466,0,0.0483,0.978,2.14E-05,0.103,0.229,135.521,4,[],1/19/15,47,48
4bTFBpHCtmTXENZv5hHHB5,Ghost,Lianne La Havas,Blood,2017.04.20,0.626,0.108,7,-15.527,0,0.0329,0.922,1.22E-06,0.11,0.334,92.13,4,"['indie r&b', 'neo soul', 'soul']",7/31/15,57,41
42FClfuTSuqE68An4SuHkh,Very Much Money (Ice King Dream),Open Mike Eagle,Dark Comedy,2017.04.20,0.499,0.521,11,-12.434,0,0.268,0.304,0.0866,0.103,0.491,89.972,4,"['abstract hip hop', 'alternative hip hop', 'escape room', 'hip hop']",6/10/14,46,38
5SGGqrMHP2ZJ1xmaSFzUE0,You Don't Know Me,Caetano Veloso,Transa,2017.04.20,0.578,0.499,11,-9.465,0,0.045,0.734,0.000531,0.105,0.702,123.552,4,"['bossa nova', 'mpb', 'samba']",1972,65,42
5nVjujWglwDnhlAjXFNsdI,A Night on the Town,The Dear Hunter,Act Iv: Rebirth in Reprise,2017.04.21,0.178,0.649,7,-6.48,1,0.0486,0.0766,0.0733,0.35,0.0929,188.383,3,"['dreamo', 'progressive post-hardcore']",9/4/15,48,38
7jA5OcunWRSYXq98puhAX8,For the Damaged Coda,Blonde Redhead,Melody of Certain Damaged Lemons,2017.04.22,0.499,0.468,0,-9.995,0,0.0396,0.795,0.88,0.0899,0.0763,141.463,4,['brooklyn indie'],6/6/00,53,67
7jA5OcunWRSYXq98puhAX8,For the Damaged Coda,Blonde Redhead,Melody of Certain Damaged Lemons,2017.04.22,0.499,0.468,0,-9.995,0,0.0396,0.795,0.88,0.0899,0.0763,141.463,4,['brooklyn indie'],6/6/00,53,67
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,Strange Trails,2017.04.22,0.441,0.379,2,-9.545,1,0.0449,0.968,0.262,0.639,0.105,174.118,3,"['folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",4/7/15,71,78
1MDzt1nAOaQFAIzLLZiCAn,Isolation - 2010 - Remaster,John Lennon,Gimme Some Truth,2017.04.22,0.528,0.0852,2,-15.185,1,0.0363,0.902,0.0147,0.0876,0.234,59.782,4,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']",10/5/10,64,19
09fQpSdFwQPXS4n7ADensn,Look At Me - 2010 - Remaster,John Lennon,Signature Box,2017.04.22,0.484,0.0628,6,-21.323,0,0.0298,0.859,1.42E-05,0.109,0.347,148.063,4,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']",10/5/10,64,15
0kUPOlqFUTNNHgryvXI35t,Southern Isolation,Matt Martians,The Drum Chord Theory,2017.04.22,0.621,0.515,11,-10.482,0,0.182,0.57,0.0278,0.42,0.507,84.995,4,['indie r&b'],1/27/17,39,38
1goN1TN8DZDLRNizMciiho,Dent Jusay,Matt Martians,The Drum Chord Theory,2017.04.22,0.513,0.822,8,-4.776,0,0.445,0.61,2.16E-06,0.658,0.569,74.008,4,['indie r&b'],1/27/17,39,47
6KAWs2py9XiXDgGd6melt7,Seal My Fate,Belly,King,2017.04.22,0.547,0.754,9,-9.057,1,0.0384,0.00405,0.0235,0.109,0.801,154.661,4,"['alternative pop', 'alternative rock', 'boston rock', 'lilith']",2/10/95,38,30
61g7oQKm8DFEL7r2g9LS8x,Migration,Bonobo,Migration,2017.04.25,0.561,0.565,1,-12.374,1,0.0373,0.763,0.948,0.166,0.0392,122.072,4,"['downtempo', 'electronic', 'indietronica', 'ninja', 'nu jazz', 'trip hop']",1/13/17,65,56
5nsIgzLfqLcymftv5ZyEKF,Find the Words,Jamie Isaac,Couch Baby,2017.04.25,0.305,0.416,8,-11.478,1,0.0508,0.412,0.316,0.338,0.093,173.007,3,['indie r&b'],7/8/16,47,41
6xANFc4ajkfCOCivvrtD7U,Wasting Time,Kids These Days,Traphouse Cuts,2017.04.25,0.543,0.453,7,-10.894,1,0.132,0.472,0.000131,0.111,0.141,81.689,4,[],10/30/12,30,42
37oeplukPtBPPewiuvp5gX,Locket,Kilo Kish,Across (Deluxe Edition),2017.04.25,0.544,0.427,9,-8.33,0,0.0298,0.174,0.0248,0.133,0.186,139.939,4,"['escape room', 'indie r&b']",2014,48,42
3PyKyatWHlHeqASgRYSkpV,Reconstruct (feat. Seafloor),Photay,Photay,2017.04.25,0.51,0.508,6,-10.358,1,0.117,0.412,0.729,0.121,0.247,178.23,4,"['chillwave', 'indie jazz', 'indie r&b', 'indietronica', 'wonky']",9/9/14,42,45
7hMUEYcx1aApliI6CAqvBS,Moon Shoes,Ravyn Lenae,Moon Shoes EP,2017.04.25,0.491,0.636,9,-6.926,1,0.0614,0.438,0.0248,0.132,0.277,109.639,5,"['electropop', 'escape room', 'indie r&b', 'neo soul', 'r&b']",7/29/16,58,53
79OKfIXCPbNhZa3h1ZREag,Where Did I Go?,Jorja Smith,Lost & Found,2017.04.25,0.714,0.59,5,-9.849,1,0.0812,0.365,0.167,0.0844,0.357,97.048,4,"['indie r&b', 'pop', 'r&b']",6/8/18,74,69
6AOiHpFFwVY52p3EaA7eHl,Drawn,De La Soul,and the Anonymous Nobody...,2017.04.25,0.71,0.317,0,-12.351,1,0.0335,0.549,0.00289,0.43,0.408,104.016,4,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap']",8/26/16,57,50
1J4wwmS14W7XsVcnjgDQBk,Since U Asked (feat. Merival),swim good now,Since U Asked (feat. Merival),2017.04.25,0.695,0.482,8,-10.327,1,0.0559,0.292,0.677,0.101,0.579,84.976,4,[],7/6/15,36,45
7pBrj5rt4SSxXwFKOyZfHR,Dissolve,Absofacto,Thousand Peaces,2017.04.25,0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,4,"['indie psych-pop', 'indie psych-rock', 'shimmer psych']",11/3/17,45,56
6WwqLV952y9DgrNHuwDr7J,May,Birocratic,Beets 3,2017.04.26,0.608,0.471,6,-5.463,1,0.0589,0.659,0.152,0.1,0.302,85.982,4,"['chillhop', 'future funk']",3/21/16,52,31
5qhbNtcojZvVkGds48Vi0N,Misty,Birocratic,Leftovers,2017.04.26,0.411,0.561,4,-5.056,0,0.0624,0.59,0.0228,0.422,0.495,92.469,4,"['chillhop', 'future funk']",2013,52,31
1VuTHdox0ZROMRSh0xyBWi,Favela Beat,Birocratic,Beets 3,2017.04.26,0.57,0.714,3,-6.93,0,0.133,0.00955,2.67E-06,0.294,0.578,85.021,4,"['chillhop', 'future funk']",3/21/16,52,29
4vYcORoPBqumJgue4Zlivj,Bob Ross Goes to Hollywood,Birocratic,Beets 4,2017.04.26,0.631,0.796,9,-6.362,1,0.0428,0.00548,0.326,0.13,0.58,77.989,4,"['chillhop', 'future funk']",3/20/17,52,41
3Asm1SvGEDyHJX6U9XJE9I,Tubshop,Birocratic,Leftovers 2,2017.04.26,0.462,0.618,1,-6.553,1,0.114,0.000647,0.607,0.0987,0.648,190.038,4,"['chillhop', 'future funk']",1/25/16,52,28
0oX75M5oIgft6yF9F8ror7,I'm Sorry (feat. Shiloh),Swell,Theres Still Us - EP,2017.04.26,0.942,0.531,6,-9.911,0,0.179,0.0819,0.000207,0.0317,0.71,134.953,4,"['lo-fi', 'lo-fi beats']",1/20/16,53,68
27jGbXtbskTtZHHgJJaD22,Noreste,Birocratic,Beets 3,2017.04.27,0.706,0.483,10,-7.082,0,0.0472,0.177,0.803,0.235,0.276,93.985,4,"['chillhop', 'future funk']",3/21/16,52,28
5HU43YNulp0W2PCKvRoTJY,Minuano,Bob Curnow's L.A. Big Band,Music of Pat Metheny & Lyle Mays,2017.04.29,0.326,0.254,5,-12.686,0,0.0435,0.692,0.844,0.301,0.366,168.682,3,['jazz orchestra'],5/23/94,19,23
1LSYrUe2IF0PHrFmtVPAK6,Your House Is My World,Apparat,The Devil's Walk,2017.04.29,0.251,0.621,5,-11.893,1,0.0429,0.668,0.216,0.373,0.41,86.221,3,"['chamber pop', 'electronic', 'glitch', 'microhouse', 'minimal techno']",9/27/11,48,17
0juQFNH6nTeCwYkPSml2XD,Where Your Mind Wants to Go (feat. Ludovico Einaudi),Blonde Redhead,Where Your Mind Wants to Go (feat. Ludovico Einaudi),2017.04.29,0.659,0.586,7,-7.282,0,0.0253,0.733,0.698,0.198,0.647,104.993,4,['brooklyn indie'],6/15/18,53,40
0u4htORODiTK9vHVA89MQX,Lovefool - Radio Edit,The Cardigans,First Band On The Moon,2017.04.29,0.64,0.602,9,-7.902,1,0.0299,0.0646,0,0.375,0.951,111.87,4,"['dance pop', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']",9/17/96,60,71
21Phj46KeUHOWyZW9A9b7P,Alberto Balsalm,Aphex Twin,...I Care Because You Do,2017.04.30,0.792,0.599,3,-13.647,1,0.141,0.316,0.931,0.111,0.57,93.994,4,"['acid techno', 'ambient', 'electronic', 'fourth world', 'intelligent dance music', 'trip hop']",4/24/95,60,52
29yXMFKIrY1fFY4DYBVZCu,Life In a Glasshouse,Radiohead,Amnesiac,2017.05.01,0.168,0.397,7,-7.619,0,0.0323,0.731,0.0378,0.116,0.0497,84.393,4,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']",3/12/01,74,47
04zxGiXcmNQ0m9oDXtwo18,Busted and Blue,Gorillaz,Humanz (Deluxe),2017.05.01,0.183,0.458,2,-9.651,0,0.0459,0.876,0.776,0.355,0.0661,69.352,4,"['alternative hip hop', 'art pop']",4/28/17,80,61
4wjbIDkARGOF5zQygJdqMF,For The Team,Prelow,Why Does Everything Happen So Much EP,2017.05.01,0.404,0.49,9,-7.573,1,0.0406,0.0363,0.00129,0.0638,0.149,156.098,4,[],1/27/15,48,42
4l6Ni4ym9y3am94yvuKHcY,Lay-by,Tennyson,Lay-by,2017.05.01,0.313,0.466,9,-9.963,0,0.0341,0.00671,0.933,0.427,0.162,175.563,3,"['edmonton indie', 'future funk', 'vapor twitch']",10/2/14,45,48
4adfpXRxA7q41AnkIRjTep,Souvenirs,Dream Koala,Blur,2017.05.01,0.622,0.0962,3,-18.03,0,0.0373,0.913,0.753,0.108,0.269,130.16,4,['indie dream pop'],9/1/12,45,46
2CJ6CRzuRQd46asE1ucuVD,Charger (feat. Grace Jones),Gorillaz,Humanz (Deluxe),2017.05.01,0.574,0.741,0,-4.815,1,0.044,0.112,0.00362,0.347,0.511,138.041,4,"['alternative hip hop', 'art pop']",4/28/17,80,60
6rv4gfOtrlYFrcu03gZkUW,I Follow You,Melody's Echo Chamber,Melody's Echo Chamber,2017.05.01,0.222,0.801,9,-4.892,0,0.0394,0.02,0.319,0.114,0.685,200.76,4,"['art pop', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indietronica', 'modern rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb', 'shiver pop']",2013,51,51
6R1qYGx8abmNGz0yPNQQpL,Chameleon World,Jerry Paper,Big Pop for Chameleon World,2017.05.01,0.851,0.458,1,-12.52,0,0.0559,0.26,0.0883,0.0453,0.927,138.723,4,"['indie garage rock', 'preverb']",8/12/14,40,44
0KZDMw1yjNcJSTNTpplkhG,The Farewell,Gustav Mahler,Mahler - Das Lied Von Der Erde - The Song Of The Earth,2017.05.02,0.165,0.171,1,-19.042,1,0.0432,0.976,0.117,0.114,0.0386,90.689,4,"['classical', 'early modern classical', 'romantic era']",1/1/11,48,0
3LY38lsiAv0VhIGffiuB46,Don Quixote a Dulcinea: II. Epic Song,Maurice Ravel,"Vladimir Rushdiak Sings, Alfred Holeček Plays the Piano",2017.05.02,0.263,0.055,7,-14.938,1,0.041,0.991,1.01E-05,0.0991,0.0493,79.843,3,"['classical', 'early modern classical']",8/26/14,56,0
6qHg3zHpz8v2m65CpPs0tz,Don Quixote a Dulcinea: I. Romantic Song,Maurice Ravel,"Vladimir Rushdiak Sings, Alfred Holeček Plays the Piano",2017.05.02,0.392,0.0461,5,-20.466,1,0.0425,0.989,8.09E-06,0.0946,0.319,109.417,1,"['classical', 'early modern classical']",8/26/14,56,0
4gGFxAgijfHwOf6sRbT0Tc,Gravity,River Tiber,Illusions,2017.05.02,0.357,0.436,8,-12.697,1,0.216,0.00978,0.399,0.109,0.348,183.424,5,['indie r&b'],4/8/16,48,37
0xlD26bzD5sS9gAG4AHxi2,Midnight,River Tiber,Indigo,2017.05.02,0.52,0.757,3,-9.159,0,0.108,0.38,0.397,0.105,0.403,119.813,4,['indie r&b'],6/24/16,48,24
7mKVnJ1lnx42sj8rxRTsQO,Motives,River Tiber,Indigo,2017.05.02,0.652,0.84,10,-6.692,0,0.0372,0.021,0.237,0.0994,0.532,109.998,4,['indie r&b'],6/24/16,48,24
5IOjsUTVwQcHxm11Wn1t0u,Bird Flu,M.I.A.,Kala,2017.05.02,0.788,0.87,6,-7.469,0,0.246,0.3,0.000287,0.268,0.703,113.901,3,"['dance pop', 'escape room', 'new rave', 'pop']",1/1/07,63,33
2N8l9yVvBM5d4oT9hmpTp1,Don Quixote a Dulcinea: III. Drinking Song,Maurice Ravel,"Vladimir Rushdiak Sings, Alfred Holeček Plays the Piano",2017.05.02,0.535,0.201,0,-13.788,1,0.0431,0.994,0.00142,0.124,0.847,98.326,4,"['classical', 'early modern classical']",8/26/14,56,0
4KvS1rrkhxHIw4uzD6b0Rn,Oh Yeah - 2011 Remastered,CAN,Tago Mago (40th Anniversary Edition),2017.05.03,0.4,0.737,0,-11.437,1,0.0478,0.0372,0.178,0.0904,0.206,99.095,4,"['alternative rock', 'art rock', 'canterbury scene', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'industrial', 'krautrock', 'lo-fi', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'post-punk', 'psychedelic rock', 'space rock', 'uk post-punk']",1971,46,28
1j5C6t9MVOUlXFAnUPhdcQ,Halleluhwah - 2011 Remastered,CAN,Tago Mago (40th Anniversary Edition),2017.05.03,0.66,0.953,7,-9.006,1,0.0382,0.0704,0.665,0.0842,0.641,92.048,4,"['alternative rock', 'art rock', 'canterbury scene', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'industrial', 'krautrock', 'lo-fi', 'neo-psychedelic', 'new wave', 'no wave', 'noise pop', 'post-punk', 'psychedelic rock', 'space rock', 'uk post-punk']",1971,46,27
22BH6K8RlpwNzIINvWS4Jj,(Not) The One,Bebe Rexha,All Your Fault: Pt. 2,2017.05.03,0.61,0.731,8,-5.187,1,0.116,0.0281,0,0.272,0.724,97.935,4,"['dance pop', 'pop', 'post-teen pop']",8/11/17,83,67
1MIwRUsj23h7cYn6mNiqHw,Perpetuum Mobile,Penguin Cafe Orchestra,"Preludes, Airs And Yodels (A Penguin Cafe Primer)",2017.05.03,0.54,0.322,0,-15.317,1,0.0431,0.907,0.859,0.117,0.786,164.799,4,"['bow pop', 'compositional ambient', 'fourth world']",1996,40,48
0wcImcUemunoyKSXn6qqFj,The Noose of Jah City,King Krule,King Krule,2017.05.04,0.581,0.509,4,-8.999,1,0.0338,0.813,0.0127,0.0874,0.0368,109,4,"['indie pop', 'indie r&b', 'indietronica', 'neo-psychedelic']",11/7/11,58,48
6k0lzN7Kxib0afD6cgPHsG,Fall In,Esperanza Spalding,Esperanza,2017.05.04,0.398,0.054,2,-16.445,1,0.0376,0.982,0.0137,0.0848,0.0986,93.543,5,"['jazz electric bass', 'jazz fusion', 'neo soul', 'vocal jazz']",1/1/08,47,31
6kQiOcWYO8pHWJMQpJsrsU,Triple 7,Japanese Breakfast,Psychopomp,2017.05.04,0.186,0.311,7,-9.425,1,0.0343,0.925,0.000153,0.617,0.114,86.211,3,"['art pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'neo-psychedelic', 'preverb']",4/1/16,54,34
7swRIXk3yPMiPdRcFRdvxL,Bathed In Grey,King Krule,6 Feet Beneath The Moon,2017.05.04,0.62,0.322,7,-12.268,1,0.143,0.909,0.000112,0.0636,0.269,82.095,4,"['indie pop', 'indie r&b', 'indietronica', 'neo-psychedelic']",8/24/13,58,37
24OMROxBMFq6feOywYhYaD,Softly Draining Seas,Jamie Isaac,I Will Be Cold Soon (EP),2017.05.04,0.744,0.352,5,-13.409,1,0.0652,0.922,0.428,0.225,0.379,95.986,4,['indie r&b'],6/24/13,47,31
67LKZcv1J2Yj4pk5UIuFQW,Warned You,Good Morning,Shawcross,2017.05.04,0.507,0.428,6,-4.677,1,0.0263,0.662,0.149,0.101,0.406,138.163,4,"['indie garage rock', 'indie psych-rock']",11/14/14,52,63
3YufkKqsssZ8wt9T24ULSj,Everybody Wants to Love You,Japanese Breakfast,Psychopomp,2017.05.04,0.47,0.877,7,-3.32,1,0.0354,0.392,0.144,0.308,0.681,129.959,4,"['art pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'neo-psychedelic', 'preverb']",4/1/16,54,51
6pTfJ82DLrBoTTaKJrFr7R,push pull,Purity Ring,another eternity,2017.05.06,0.386,0.708,5,-8.173,1,0.0489,0.00287,2.26E-05,0.245,0.0858,110.354,5,"['chillwave', 'edmonton indie', 'electropop', 'grave wave', 'indie pop', 'indie poptimism', 'indie r&b', 'indietronica', 'metropopolis', 'pop', 'shimmer pop']",2/27/15,55,50
1ryaTk9K15sdYbDsdNKGOY,All I Really Need,Vindata,For One to Follow,2017.05.06,0.617,0.649,6,-8.245,0,0.0382,0.00274,0.0333,0.632,0.183,144.017,4,"['electronic trap', 'vapor twitch']",3/4/14,47,51
6U5VSQIw0BOTnDrMTIJ1Ty,The Execution Of All Things,Rilo Kiley,The Execution Of All Things,2017.05.06,0.584,0.638,4,-8.154,1,0.0345,0.00556,0.158,0.0686,0.198,119.771,4,"['anti-folk', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'lilith', 'lo-fi', 'modern rock', 'pop rock', 'stomp and holler']",10/1/02,48,38
06k2bYET2TMAkekjmV5fja,Ghost,Sir Sly,You Haunt Me,2017.05.06,0.497,0.77,4,-4.847,0,0.0544,0.322,0.556,0.119,0.303,84.927,4,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock']",9/16/14,58,46
346w6kUssXhffLdLILVdm3,Skeleton Key,Kenzie May,Skeleton Key,2017.05.06,0.591,0.707,6,-6.643,0,0.0592,0.655,0,0.117,0.636,86.026,4,['vapor pop'],4/7/14,37,32
4SExof7SNMmYgTmgE8TBrE,Fruit,ABRA,Rose,2017.05.08,0.724,0.528,7,-12.726,0,0.0354,0.00584,0.0415,0.106,0.607,120.008,4,"['art pop', 'electropop', 'escape room', 'indie r&b']",6/22/15,50,56
32Kg7L3mgzcekEo7z9pypH,Below The Valleys,Louis Cole,Album 2,2017.05.08,0.759,0.731,0,-8.522,1,0.0341,0.491,0.00162,0.0936,0.898,127.963,4,[],3/22/11,37,39
3cFqaY74NyS6rcitujSx2g,Forever (feat. Joseph Chilliams & Ravyn Lenae),Noname,Telefone,2017.05.08,0.672,0.655,6,-9.768,0,0.469,0.571,0,0.188,0.906,113.74,5,"['escape room', 'hip hop', 'indie r&b', 'neo soul', 'rap']",8/12/16,59,53
0xuWcVv68VWYfHl8gdtp5k,Back Around,Dessert,Back Around,2017.05.09,0.257,0.272,3,-12.054,1,0.0448,0.681,0.0281,0.322,0.0853,71.759,5,[],10/11/16,30,46
6N5TKOIuVz6THKWrjK1neQ,Sour Mango,Gabriel Garzón-Montano,Jardín,2017.05.09,0.421,0.447,2,-8.833,1,0.202,0.000335,0.0148,0.0374,0.121,73.83,4,"['escape room', 'funk', 'indie jazz', 'indie r&b', 'indietronica']",1/27/17,47,42
4t0F1HuChM6BJNmvRmsoyh,La Luna (feat. Maceo Haymes),Burns Twins,Sweet Asl.,2017.05.09,0.634,0.404,0,-8.642,1,0.0452,0.857,0.0709,0.0995,0.216,82.22,4,[],8/9/16,38,46
3oGqaG8lbdMzw4kgRb0CYz,Places,Shlohmo,Bad Vibes,2017.05.09,0.356,0.469,6,-8.403,0,0.12,0.361,0.882,0.396,0.231,85.228,4,"['bass music', 'chillwave', 'downtempo', 'glitch', 'indie r&b', 'indietronica', 'wonky']",8/9/11,52,61
1XWqUqPaCPU2RsOBteEtCJ,The Cosmos,Porches,Slow Dance in the Cosmos,2017.05.09,0.488,0.568,0,-6.668,1,0.0336,0.732,1.03E-05,0.206,0.251,117.271,4,"['art pop', 'brooklyn indie', 'chillwave', 'freak folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indietronica', 'preverb', 'vapor soul']",8/27/13,48,36
0lL5ziDnsmuU9TpaWluotA,Friend (Lover),Evenings,Yore,2017.05.09,0.392,0.393,3,-7.702,1,0.0569,0.382,0.851,0.0629,0.338,119.965,4,[],4/16/13,35,43
4ouHnqx22lzTZHr2hEt5aH,Our Love,Sharon Van Etten,Are We There,2017.05.09,0.578,0.513,1,-9.868,0,0.0301,0.134,0.688,0.106,0.398,162.015,4,"['art pop', 'chamber pop', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'modern rock', 'new americana', 'slow core', 'stomp and holler']",5/27/14,54,57
